,merge.labels.M3,Lung,Liver,Right Ovary,Left Ovary,Adrenal
677,bar|1064 14722,1,0,0,0,0
678,bar|1066 8493,1,0,0,0,0
679,bar|1071 5452,975,0,2,0,0
680,bar|1072 129,293,0,0,0,0
681,bar|1073 9751,243,0,0,0,0
682,bar|1078 7467,3591,2,0,0,0
683,bar|1080 3684,168,0,0,0,0
684,bar|1082 6459,1,0,0,0,0
685,bar|1088 3000,5,0,3,0,0
686,bar|1091 5165,1,0,0,0,0
687,bar|1091 10115,15,0,0,0,0
688,bar|1093 4729,739,0,0,0,0
689,bar|1096 5876,1572,0,0,0,0
690,bar|1096 8929,64,0,0,0,0
691,bar|1097 8631,2034,36,0,0,0
692,bar|1097 11870,13,13,9,0,0
693,bar|1099 12950,209,0,0,0,0
694,bar|1104 8837,334,6,44,63748,13993
695,bar|1104 8859,571,0,0,0,0
696,bar|1105 526,1178,0,0,0,0
697,bar|1107 8987,1,0,0,0,0
698,bar|1107 12130,14612,0,0,0,0
699,bar|1107 13425,1,0,0,0,0
700,bar|1110 13604,41,0,0,0,0
701,bar|1111 13677,174,0,0,0,0
702,bar|1112 321,2062,0,0,0,0
703,bar|1112 6271,32,0,0,0,0
704,bar|1113 329,3,0,0,0,0
705,bar|1113 4985,181,65,18,2,0
706,bar|1113 8950,184,0,0,0,0
707,bar|1114 197,1,0,0,0,0
708,bar|1114 7670,26,3,0,0,0
709,bar|1116 2326,1,0,0,0,0
710,bar|1116 13794,90,0,0,0,0
711,bar|1117 2326,130829,10,66,1,2
712,bar|1117 2356,1,0,0,0,0
713,bar|1117 2872,1,0,0,0,0
714,bar|1117 3094,2,0,0,0,0
715,bar|1117 5121,1,0,0,0,0
716,bar|1117 5224,1,0,0,0,0
717,bar|1117 5330,1,0,0,0,0
718,bar|1117 12125,1,0,0,0,0
719,bar|1118 1943,1,0,0,0,0
720,bar|1118 6410,1,0,0,0,0
721,bar|1118 6912,1,0,0,0,0
722,bar|1118 8714,1,0,0,0,0
723,bar|1118 8867,1,0,0,0,0
724,bar|1118 9262,1,0,0,0,0
725,bar|1118 9739,1,0,0,0,0
726,bar|1118 9780,1,0,0,0,0
727,bar|1118 9802,240119,219,1919,7,0
728,bar|1118 9835,1,0,0,0,0
729,bar|1118 9969,1,0,0,0,0
730,bar|1118 10378,1,0,0,0,0
731,bar|1118 12640,2,0,0,0,0
732,bar|1118 14158,1,0,0,0,0
733,bar|1119 9848,70,1,1368,19,308
734,bar|1120 4635,10,0,0,0,0
735,bar|1120 10080,16,0,0,0,0
736,bar|1126 2083,220,0,0,0,0
737,bar|1128 7012,63,135598,45,28,224
738,bar|1128 12195,1,0,0,0,0
739,bar|1134 4069,1,0,0,0,0
740,bar|1134 8305,10604,3,0,0,0
741,bar|1134 9969,1,0,0,0,0
742,bar|1135 16337,2699,857346,63,94,1407
743,bar|1136 10543,16,0,0,0,0
744,bar|1136 14205,1,0,0,0,0
745,bar|1137 967,1,0,0,0,0
746,bar|1138 11682,1,0,0,0,0
747,bar|1138 14498,7605,1159445,463,172,3508
748,bar|1139 4627,38,0,0,0,0
749,bar|1139 8337,1,0,0,0,0
750,bar|1142 2515,9126,0,1,0,0
751,bar|1142 9085,1,0,0,0,0
752,bar|1145 2263,27,0,0,0,0
753,bar|1145 9335,1222,0,0,0,0
754,bar|1147 3937,4,0,0,0,0
755,bar|1152 917,33,0,0,0,0
756,bar|1152 4512,5,0,0,0,0
757,bar|1156 11886,4776,0,2,1,0
758,bar|1156 14459,47,0,0,0,0
759,bar|1157 6096,432,0,0,0,0
760,bar|1158 2851,60,0,0,0,0
761,bar|1158 13509,133,17,13,2,1
762,bar|1159 12215,208,698,223,39077,3786510
763,bar|1162 347,997,0,0,0,0
764,bar|1163 1079,7,0,0,0,0
765,bar|1167 1695,4,0,0,0,0
766,bar|1169 967,1,0,0,0,0
767,bar|1169 4437,213,0,0,0,0
768,bar|1169 6987,14143,23,4,1,0
769,bar|1169 12269,1,0,0,0,0
770,bar|1171 5396,3494,1,0,0,0
771,bar|1172 846,1884,0,0,0,0
772,bar|1172 847,1,0,0,0,0
773,bar|1172 5528,467,0,0,0,0
774,bar|1173 4486,9,0,45,1,0
775,bar|1173 5703,71,0,0,0,0
776,bar|1175 8248,13,850,0,1,0
777,bar|1176 155,7744,0,0,0,0
778,bar|1176 13371,1,0,0,0,0
779,bar|1183 3409,1,0,0,0,0
780,bar|1183 9968,2828,0,0,0,0
781,bar|1184 4308,23,0,117,2,0
782,bar|1185 4715,1637,2,0,0,0
783,bar|1185 12689,1,0,0,0,0
784,bar|1185 14689,694,0,0,0,0
785,bar|1185 14722,1,0,0,0,0
786,bar|1187 1035,1,0,0,0,0
787,bar|1187 5450,2,0,0,0,0
788,bar|1190 8344,1,0,0,0,0
789,bar|1190 8411,16278,1,4,1,0
790,bar|1191 699,104,0,0,0,0
791,bar|1191 12869,25,1,1006,59,100
792,bar|1194 4700,1,0,0,0,0
793,bar|1194 5750,1,0,0,0,0
794,bar|1194 7018,84900,103,165,1,0
795,bar|1194 7467,1,0,0,0,0
796,bar|1194 11315,1,0,0,0,0
797,bar|1194 12921,1,0,0,0,0
798,bar|1200 4603,584,0,0,0,0
799,bar|1200 10768,1,0,1,1,0
800,bar|1206 1338,395,0,0,0,0
801,bar|1215 9194,35,0,0,0,0
802,bar|1217 6987,1,0,0,0,0
803,bar|1217 15623,324,0,0,0,0
804,bar|1218 1015,173,0,0,0,0
805,bar|1219 2564,1454,543707,6525,594,14701
806,bar|1220 183,22,0,0,0,0
807,bar|1223 7457,31820,0,0,0,1
808,bar|1223 14159,2,0,0,0,0
809,bar|1223 15845,1,0,0,0,0
810,bar|1229 14068,1248,0,0,0,0
811,bar|1233 8296,4,0,0,0,0
812,bar|1235 13873,72,0,0,0,0
813,bar|1237 3239,1,0,0,0,0
814,bar|1237 8751,1,0,0,0,0
815,bar|1237 8761,13022,1,0,0,0
816,bar|1237 12338,1,0,0,0,0
817,bar|1243 12954,35,0,0,0,0
818,bar|1247 165,1,0,0,0,0
819,bar|1247 1601,1,0,0,0,0
820,bar|1247 1743,1,0,0,0,0
821,bar|1247 2657,1,0,0,0,0
822,bar|1247 4386,1,0,0,0,0
823,bar|1247 8000,99160,2,15,1,0
824,bar|1247 10246,1,0,0,0,0
825,bar|1247 14159,2,0,0,0,0
826,bar|1249 546,254,0,0,0,0
827,bar|1249 6930,1,0,0,0,0
828,bar|1249 12269,11736,0,203,12,0
829,bar|1249 13975,1,0,0,0,0
830,bar|1250 209,1,0,0,0,0
831,bar|1252 13079,4,0,0,4,0
832,bar|1255 8449,328,0,0,0,0
833,bar|1255 9926,1276,0,0,0,0
834,bar|1255 14257,25,0,0,0,0
835,bar|1258 12846,10,0,0,0,0
836,bar|1259 13346,140,0,0,0,0
837,bar|1274 1299,1,0,0,0,0
838,bar|1274 12182,1,0,0,0,0
839,bar|1275 7394,25,0,10,0,0
840,bar|1275 8523,17173,0,0,0,0
841,bar|1275 10032,1,0,0,0,0
842,bar|1280 11540,31,0,0,6,0
843,bar|1281 5967,1,93821,30,18,143
844,bar|1283 1960,435,0,0,0,0
845,bar|1286 6154,56,0,0,0,0
846,bar|1288 15284,2940,0,0,1,0
847,bar|1289 833,58957,77,6,0,2
848,bar|1289 2194,1,0,0,0,0
849,bar|1289 10950,1,0,0,0,0
850,bar|1290 833,1,0,0,0,0
851,bar|1294 4386,1,0,0,0,0
852,bar|1294 15627,1777,0,4,0,0
853,bar|1295 5346,28,0,492,48,0
854,bar|1297 8832,6636,0,0,0,0
855,bar|1298 7346,7022,1,0,0,0
856,bar|1299 3959,1,0,0,0,0
857,bar|1301 7559,12,0,0,0,0
858,bar|1301 10966,429,0,0,0,0
859,bar|1301 13855,50,1,6503,22,618
860,bar|1302 4921,6532,0,0,0,0
861,bar|1302 8540,469,0,0,0,0
862,bar|1302 9802,1,0,0,0,0
863,bar|1303 7629,93,0,0,0,0
864,bar|1304 10410,15,0,0,0,0
865,bar|1305 4630,1,0,0,0,0
866,bar|1305 5970,157,0,0,0,0
867,bar|1305 9915,20,0,133,2,0
868,bar|1305 10234,27072,0,4,1,0
869,bar|1306 1717,2318,6,38,0,0
870,bar|1306 10149,8,0,0,0,0
871,bar|1306 11811,2,0,0,0,0
872,bar|1307 244,2,0,0,0,0
873,bar|1309 6198,1,0,0,0,0
874,bar|1310 5901,7,0,0,0,0
875,bar|1311 7715,92,0,0,0,0
876,bar|1313 219,1,0,0,0,0
877,bar|1313 1185,1,0,0,0,0
878,bar|1313 1458,2,0,0,0,0
879,bar|1313 4491,1,0,0,0,0
880,bar|1313 6386,1,0,0,0,0
881,bar|1313 6712,1,0,0,0,0
882,bar|1313 6930,1,0,0,0,0
883,bar|1313 8482,1,0,0,0,0
884,bar|1313 9039,2,0,0,0,0
885,bar|1313 9041,1,0,0,0,0
886,bar|1313 9055,137175,642,528,4,3
887,bar|1313 9963,1,0,0,0,0
888,bar|1313 12125,2,0,0,0,0
889,bar|1313 13778,1,0,0,0,0
890,bar|1313 14490,1,0,0,0,0
891,bar|1313 15222,1,0,0,0,0
892,bar|1313 15845,2,0,0,0,0
893,bar|1313 16195,1,0,0,0,0
894,bar|1314 1300,294,0,0,0,0
895,bar|1314 12195,940,0,0,0,0
896,bar|1320 7954,69,0,0,0,0
897,bar|1321 335,17,0,0,0,0
898,bar|1321 9691,13,0,0,0,0
899,bar|1322 4597,57,0,8,3,0
900,bar|1328 10630,1,0,0,0,0
901,bar|1329 2667,10,0,167,2,1
902,bar|1329 3942,1,0,0,0,0
903,bar|1329 4567,27291,0,0,1,0
904,bar|1329 6931,1,0,0,0,0
905,bar|1329 13794,1,0,0,0,0
906,bar|1329 14490,1,0,0,0,0
907,bar|1329 15191,1,0,0,0,0
908,bar|1331 1613,395,0,0,0,0
909,bar|1332 15104,40,0,0,0,0
910,bar|1334 5767,44,255055,18,40,683
911,bar|1335 11698,1,0,0,0,0
912,bar|1336 8997,524,0,0,0,0
913,bar|1336 14964,11,0,3,0,0
914,bar|1337 5588,346,0,0,0,0
915,bar|1338 13371,1,0,0,0,0
916,bar|1338 13457,13767,226,1,0,0
917,bar|1345 967,1,0,0,0,0
918,bar|1345 5419,68,0,0,0,0
919,bar|1345 9256,248,0,0,0,0
920,bar|1347 6146,1817,0,0,0,0
921,bar|1347 15959,85,0,0,0,0
922,bar|1350 7107,9,0,0,0,0
923,bar|1353 10158,4343,0,0,0,0
924,bar|1353 15222,1,0,0,0,0
925,bar|1355 2421,1,0,0,0,0
926,bar|1355 14404,511,0,0,0,0
927,bar|1360 13918,13,0,0,0,0
928,bar|1361 8848,25359,0,0,2,0
929,bar|1361 9088,1,0,0,0,0
930,bar|1362 7236,186,0,0,0,0
931,bar|1362 9682,8,0,86,8,0
932,bar|1363 2657,3,0,0,0,0
933,bar|1363 3154,1,0,0,0,0
934,bar|1363 6198,57,0,0,0,0
935,bar|1363 14222,57,0,0,0,0
936,bar|1364 12336,21,0,0,0,0
937,bar|1370 9610,191,0,0,0,0
938,bar|1372 13013,1818,0,0,0,0
939,bar|1372 15221,50,0,2,0,0
940,bar|1376 13840,71,0,0,0,0
941,bar|1380 384,1,0,0,0,0
942,bar|1380 401,13388,0,0,0,0
943,bar|1380 13371,1,0,0,0,0
944,bar|1382 2483,13,0,0,0,0
945,bar|1384 4498,1190,0,0,0,0
946,bar|1384 5286,29,0,68,1,0
947,bar|1384 12081,6938,0,33,0,0
948,bar|1384 15475,15,0,0,0,0
949,bar|1387 12361,47,0,0,0,0
950,bar|1388 15234,7760,0,0,0,0
951,bar|1390 3438,6990,0,1,0,0
952,bar|1392 967,7,0,0,0,0
953,bar|1393 967,1,0,0,0,0
954,bar|1393 10029,23,0,0,0,0
955,bar|1399 2464,1,0,0,0,0
956,bar|1399 15059,16054,0,0,0,0
957,bar|1403 4627,189,0,0,0,0
958,bar|1405 12556,903,1191,116713,676,2587
959,bar|1409 327,39620,2,15,0,0
960,bar|1409 1185,1,0,0,0,0
961,bar|1409 3409,1,0,0,0,0
962,bar|1409 4240,1,0,0,0,0
963,bar|1409 12747,1,0,0,0,0
964,bar|1409 13329,13,0,0,0,0
965,bar|1409 15911,1,0,0,0,0
966,bar|1411 3402,14,0,0,0,0
967,bar|1413 2423,95,0,0,0,0
968,bar|1415 8516,8,0,0,0,0
969,bar|1416 4324,3012,0,1,0,0
970,bar|1423 8545,14,0,0,0,0
971,bar|1424 9243,1,136,6,1,0
972,bar|1425 10935,3196,54,154676,3599,33555
973,bar|1427 9520,19,0,47,1,0
974,bar|1427 10406,2,0,36,0,0
975,bar|1428 1594,67,0,0,0,0
976,bar|1429 4947,35,0,0,0,1
977,bar|1432 2200,1147,0,0,0,0
978,bar|1432 4365,11,0,0,0,0
979,bar|1435 4739,366,0,0,0,0
980,bar|1435 5915,174,0,0,0,0
981,bar|1438 1647,4,0,0,0,0
982,bar|1438 5669,14,0,0,0,0
983,bar|1441 7987,15,474,1,0,1
984,bar|1441 8049,1,0,0,0,0
985,bar|1442 4362,101,0,0,0,0
986,bar|1443 1655,116,0,0,0,0
987,bar|1444 14403,12,0,0,0,0
988,bar|1445 466,205,765,20,5,12
989,bar|1446 9351,1323,0,0,0,0
990,bar|1447 13235,10127,2,0,2,0
991,bar|1451 5425,1,0,0,0,0
992,bar|1451 5556,1,0,0,0,0
993,bar|1451 5847,1,0,0,0,0
994,bar|1451 6160,184,0,0,0,0
995,bar|1451 8919,118321,1,10,1,0
996,bar|1451 9159,1,0,0,0,0
997,bar|1451 9963,4,0,0,0,0
998,bar|1451 10082,1,0,0,0,0
999,bar|1451 13371,1,0,0,0,0
1000,bar|1451 15878,1,0,0,0,0
1001,bar|1456 6647,29,0,0,0,0
1002,bar|1457 11718,3,0,0,0,0
1003,bar|1457 16371,2378,0,0,1,0
1004,bar|1458 1787,53,0,0,0,0
1005,bar|1458 5198,1,0,0,0,0
1006,bar|1459 5450,3,0,0,0,0
1007,bar|1459 11866,8,0,0,0,0
1008,bar|1460 13097,3141,0,0,0,0
1009,bar|1461 6035,1057,0,0,0,0
1010,bar|1462 4186,323,0,0,0,0
1011,bar|1463 6965,10,0,0,0,0
1012,bar|1467 165,1,0,0,0,0
1013,bar|1467 1037,1,0,0,0,0
1014,bar|1467 2714,5856,0,0,0,0
1015,bar|1471 8657,18,0,0,0,0
1016,bar|1471 10239,80,5,2706,56,207
1017,bar|1472 16110,3,0,0,0,0
1018,bar|1474 8016,11196,0,0,0,0
1019,bar|1474 8540,1,0,0,0,0
1020,bar|1477 4445,744,0,0,0,0
1021,bar|1477 4713,1,0,0,0,0
1022,bar|1479 1976,12,0,0,3,0
1023,bar|1483 1056,8,0,0,0,0
1024,bar|1489 773,7381,0,0,0,0
1025,bar|1489 9796,22,0,8,0,0
1026,bar|1493 9318,327,0,0,0,0
1027,bar|1493 11339,8,0,0,0,0
1028,bar|1495 4623,1,0,0,0,0
1029,bar|1499 8765,1,0,0,0,0
1030,bar|1506 15686,3,0,0,0,0
1031,bar|1507 11927,10,0,0,0,0
1032,bar|1509 2519,1,0,0,0,0
1033,bar|1509 2923,1,0,0,0,0
1034,bar|1509 7096,3167,0,0,0,0
1035,bar|1510 11103,6,163106,1,18,280
1036,bar|1514 10871,170,0,0,0,0
1037,bar|1517 13823,14,0,0,0,0
1038,bar|1521 4550,513,0,0,0,0
1039,bar|1522 4729,41,0,0,0,0
1040,bar|1522 9424,10,0,794,39,0
1041,bar|1523 4485,1052,0,0,0,0
1042,bar|1523 6135,16053,116,551,0,0
1043,bar|1523 7949,1,0,0,0,0
1044,bar|1523 9348,1,0,0,0,0
1045,bar|1523 14878,89,0,3488,46,565
1046,bar|1523 14900,1,0,0,0,0
1047,bar|1527 8792,1,0,0,0,0
1048,bar|1531 418,1,0,0,0,0
1049,bar|1531 4317,5,0,9,1,0
1050,bar|1536 1052,279,0,0,0,0
1051,bar|1537 324,1,0,0,0,0
1052,bar|1537 350,1,0,0,0,0
1053,bar|1537 1113,1,0,0,0,0
1054,bar|1537 1504,1,0,0,0,0
1055,bar|1537 3703,2,0,0,0,0
1056,bar|1537 4567,1,0,0,0,0
1057,bar|1537 4742,2,0,0,0,0
1058,bar|1537 5847,1,0,0,0,0
1059,bar|1537 5969,1,0,0,0,0
1060,bar|1537 6030,1,0,0,0,0
1061,bar|1537 6386,1,0,0,0,0
1062,bar|1537 6930,3,0,0,0,0
1063,bar|1537 6987,1,0,0,0,0
1064,bar|1537 7444,1,0,0,0,0
1065,bar|1537 7906,1,0,0,0,0
1066,bar|1537 8264,1,0,0,0,0
1067,bar|1537 8848,1,0,0,0,0
1068,bar|1537 8868,1,0,0,0,0
1069,bar|1537 8919,2,0,0,0,0
1070,bar|1537 9055,2,0,0,0,0
1071,bar|1537 9859,5,0,0,0,0
1072,bar|1537 9991,1,0,0,0,0
1073,bar|1537 10107,1,0,0,0,0
1074,bar|1537 10836,1,0,0,0,0
1075,bar|1537 10939,6,0,0,0,0
1076,bar|1537 12061,2,0,0,0,0
1077,bar|1537 12108,2,0,0,0,0
1078,bar|1537 12109,2,0,0,0,0
1079,bar|1537 12125,458269,1829,1071,5,2
1080,bar|1537 12292,1,0,0,0,0
1081,bar|1537 12747,2,0,0,0,0
1082,bar|1537 13371,1,0,0,0,0
1083,bar|1537 13659,4,0,0,0,0
1084,bar|1537 14158,1,0,0,0,0
1085,bar|1537 16221,1,0,0,0,0
1086,bar|1539 12624,29,0,0,0,0
1087,bar|1541 77,1,0,0,0,0
1088,bar|1541 4138,1,0,0,0,0
1089,bar|1541 12125,1,0,0,0,0
1090,bar|1541 12364,1,0,1,0,0
1091,bar|1541 12381,30465,1884,137147,2460,16607
1092,bar|1542 14856,17,0,0,0,0
1093,bar|1543 5537,2,0,0,0,0
1094,bar|1545 13979,16,0,0,0,0
1095,bar|1545 14099,435,23,0,0,0
1096,bar|1546 7739,24,0,0,0,0
1097,bar|1547 13051,10,0,0,0,0
1098,bar|1552 11079,326,0,0,0,0
1099,bar|1553 12101,1,0,0,0,0
1100,bar|1559 1205,5006,0,3,0,0
1101,bar|1560 5426,2257,0,0,0,0
1102,bar|1560 15648,1,0,0,0,0
1103,bar|1561 9487,20,0,0,0,1
1104,bar|1563 3827,3,0,0,0,0
1105,bar|1573 11811,288,0,0,0,0
1106,bar|1579 162,3112,1,0,0,1
1107,bar|1579 8270,520,374004,1965,115,1962
1108,bar|1579 11821,6863,0,0,1,0
1109,bar|1579 12130,1,0,0,0,0
1110,bar|1582 7042,1580,0,0,0,0
1111,bar|1583 13490,30,0,0,0,0
1112,bar|1587 9188,2023,538422,46,81,1077
1113,bar|1587 9204,1,1,0,0,0
1114,bar|1587 10082,1,0,0,0,0
1115,bar|1587 11325,1,0,0,0,0
1116,bar|1588 627,131,0,0,0,0
1117,bar|1588 13107,21,0,0,0,0
1118,bar|1589 123,120,0,0,1,0
1119,bar|1589 16247,34,0,0,0,0
1120,bar|1590 6022,5469,0,0,0,0
1121,bar|1590 15814,1,0,0,0,0
1122,bar|1593 3869,17,0,0,0,2
1123,bar|1593 11562,11,362,0,0,0
1124,bar|1598 5145,141,0,0,0,0
1125,bar|1600 13409,1,0,1,0,0
1126,bar|1601 6030,1,0,0,0,0
1127,bar|1607 1374,69,0,0,0,0
1128,bar|1609 5285,73,0,0,0,0
1129,bar|1611 8417,1,0,0,0,0
1130,bar|1617 1611,20,0,0,0,0
1131,bar|1619 857,180,0,0,0,0
1132,bar|1621 5914,3,0,0,0,0
1133,bar|1621 6011,13,0,0,0,0
1134,bar|1624 2996,242,2,2,0,2
1135,bar|1624 12884,72,0,0,0,0
1136,bar|1625 678,2338,0,0,0,0
1137,bar|1625 15203,1,0,0,0,0
1138,bar|1627 14900,1,0,0,0,0
1139,bar|1633 635,7,0,0,0,0
1140,bar|1634 4137,25,0,0,0,0
1141,bar|1635 5784,23,1,0,0,0
1142,bar|1635 11089,117,0,0,0,0
1143,bar|1639 9360,64,0,5,0,0
1144,bar|1641 800,1,0,0,0,0
1145,bar|1641 5575,7324,0,0,0,0
1146,bar|1643 3392,219,0,0,0,0
1147,bar|1643 10595,53,0,0,0,0
1148,bar|1643 12877,36,0,0,0,0
1149,bar|1645 8505,14,0,0,0,0
1150,bar|1645 8859,25,0,0,0,0
1151,bar|1645 9950,677,393,120,4,199
1152,bar|1647 750,1,0,0,0,0
1153,bar|1648 8488,52,0,0,0,0
1154,bar|1648 13387,1,0,0,0,0
1155,bar|1648 14976,1431,0,0,0,0
1156,bar|1650 4901,11,0,0,0,0
1157,bar|1650 5991,76,0,0,0,0
1158,bar|1655 4507,674,0,0,0,0
1159,bar|1655 4829,55,0,0,0,0
1160,bar|1657 3425,44919,8,7,0,0
1161,bar|1661 4240,1239,0,0,0,0
1162,bar|1661 5279,73,76334,12,8,106
1163,bar|1663 5896,3891,0,0,0,0
1164,bar|1663 5900,1,0,0,0,0
1165,bar|1663 13015,1,0,0,0,0
1166,bar|1666 4724,2299,2,0,0,0
1167,bar|1674 330,586,0,6,0,0
1168,bar|1675 13377,25,0,0,0,0
1169,bar|1680 7463,64,0,0,0,0
1170,bar|1684 12246,13,0,0,0,0
1171,bar|1685 10658,380,0,0,0,0
1172,bar|1688 11109,1,0,0,0,0
1173,bar|1688 12125,45247,0,0,1,0
1174,bar|1688 13371,1,0,0,0,0
1175,bar|1688 15143,1,0,0,0,0
1176,bar|1691 3151,31,0,0,0,0
1177,bar|1691 14900,2,0,0,0,0
1178,bar|1697 14410,198,0,3,0,0
1179,bar|1700 1504,1,0,0,0,0
1180,bar|1700 2202,16019,0,0,0,0
1181,bar|1700 2597,1,0,0,0,0
1182,bar|1700 5254,1,0,0,0,0
1183,bar|1700 14216,1,0,0,0,0
1184,bar|1702 13970,53,0,851,151,1487
1185,bar|1706 3088,1,0,0,0,0
1186,bar|1712 7662,1,0,0,0,0
1187,bar|1712 7797,1,0,0,0,0
1188,bar|1712 8311,24421,1,0,0,0
1189,bar|1713 5511,479,0,0,0,0
1190,bar|1715 5691,369,0,4,0,0
1191,bar|1716 1239,50,0,3,0,0
1192,bar|1716 9851,4786,0,0,0,0
1193,bar|1718 9478,2265,0,0,0,0
1194,bar|1722 1579,868,0,0,0,0
1195,bar|1723 14838,1,0,25,0,0
1196,bar|1730 1504,1,0,0,0,0
1197,bar|1730 2440,98321,0,0,1,0
1198,bar|1730 5351,1,0,0,0,0
1199,bar|1730 5847,1,0,0,0,0
1200,bar|1730 9969,1,0,0,0,0
1201,bar|1731 4291,6,0,0,0,0
1202,bar|1738 12811,1250,42,0,3,176
1203,bar|1743 2742,2701,0,1,0,0
1204,bar|1743 11127,2006,0,0,0,0
1205,bar|1743 12125,1,0,0,0,0
1206,bar|1744 8961,243,0,0,0,0
1207,bar|1747 1690,205,0,0,0,0
1208,bar|1747 4577,10453,0,0,0,0
1209,bar|1747 13569,1,0,0,0,0
1210,bar|1749 5853,138,0,0,0,0
1211,bar|1751 244,1,0,0,0,0
1212,bar|1751 265,1,0,0,0,0
1213,bar|1751 1082,1,0,0,0,0
1214,bar|1751 1777,30562,14,7,0,0
1215,bar|1751 2847,1,0,0,0,0
1216,bar|1751 11130,10,0,0,0,0
1217,bar|1754 11163,14,1,0,0,0
1218,bar|1755 4873,59,0,0,0,0
1219,bar|1757 10011,48,127569,3,14,202
1220,bar|1761 1242,98,0,13,28774,6165
1221,bar|1763 14670,1,0,0,0,0
1222,bar|1765 6130,26,0,29,3,0
1223,bar|1767 6421,1,0,0,0,0
1224,bar|1767 14350,1,0,0,0,0
1225,bar|1767 14670,38672,0,0,0,0
1226,bar|1771 14720,19,0,929,19,348
1227,bar|1774 5,6,0,0,0,0
1228,bar|1777 6255,373,0,0,0,0
1229,bar|1777 13435,100,0,0,0,0
1230,bar|1780 1184,1874,0,0,0,0
1231,bar|1783 3631,800,0,0,0,0
1232,bar|1783 15438,1,0,0,0,0
1233,bar|1787 15490,2,0,0,0,0
1234,bar|1789 9706,1,0,0,0,0
1235,bar|1789 13079,1,0,0,0,0
1236,bar|1791 8741,606,0,0,0,0
1237,bar|1802 9997,10,0,365,20,0
1238,bar|1809 11269,3,0,4,0,0
1239,bar|1814 5973,2,0,1,2,1
1240,bar|1815 3668,104,0,0,0,0
1241,bar|1818 402,3,0,314,6,1
1242,bar|1818 1299,1,0,1,10,5
1243,bar|1819 1604,142,0,0,0,0
1244,bar|1821 11614,1,0,0,0,0
1245,bar|1821 13881,8,0,0,0,0
1246,bar|1823 5538,295,0,0,0,0
1247,bar|1824 11109,1,0,0,0,0
1248,bar|1825 14158,1,0,0,0,0
1249,bar|1829 9364,4,0,0,0,0
1250,bar|1832 9153,1,0,0,0,0
1251,bar|1832 9835,1,0,0,0,0
1252,bar|1833 10535,11,0,135,3,0
1253,bar|1833 12210,18,0,62,7,2
1254,bar|1834 1299,1,0,0,1,0
1255,bar|1836 2983,10958,0,0,0,0
1256,bar|1836 15845,1,0,0,0,0
1257,bar|1837 4980,17,0,0,0,0
1258,bar|1839 3409,1,0,0,0,0
1259,bar|1839 5779,113,0,0,0,0
1260,bar|1839 9575,2394,0,49,2,0
1261,bar|1839 11510,1,0,0,0,0
1262,bar|1841 3735,29,0,0,0,0
1263,bar|1842 12226,1,0,0,0,0
1264,bar|1848 14108,1,0,0,0,0
1265,bar|1848 14722,3,0,0,0,0
1266,bar|1848 14786,1,0,0,0,0
1267,bar|1848 15490,1,0,0,0,0
1268,bar|1851 2353,5,0,0,0,0
1269,bar|1853 14047,1,0,0,0,0
1270,bar|1854 7467,1,0,0,0,0
1271,bar|1854 8751,26722,0,12,0,0
1272,bar|1854 12847,1,0,0,0,0
1273,bar|1856 7066,3345,0,0,0,0
1274,bar|1856 8090,1,0,0,0,0
1275,bar|1859 2657,1,0,0,0,0
1276,bar|1859 4231,1,0,0,0,0
1277,bar|1859 5915,14805,0,2,3,0
1278,bar|1861 1861,8,0,320,5,1
1279,bar|1867 2259,153,0,0,0,0
1280,bar|1867 5229,18,0,0,0,0
1281,bar|1868 4266,3,0,13,0,0
1282,bar|1869 1442,746,0,0,0,0
1283,bar|1869 13132,331,2,19,61627,11767
1284,bar|1872 8429,2862,0,0,0,0
1285,bar|1873 8353,44,7,1902,28,2
1286,bar|1877 10550,218,0,0,0,0
1287,bar|1878 9896,1,0,0,0,0
1288,bar|1880 15445,1,0,0,0,0
1289,bar|1881 8432,1179,0,0,0,0
1290,bar|1881 12659,1,0,0,0,0
1291,bar|1884 1479,56,0,0,0,0
1292,bar|1885 1741,12,0,0,0,0
1293,bar|1885 13744,83,0,0,0,0
1294,bar|1887 363,696,0,0,0,0
1295,bar|1887 10578,4632,31,14,0,0
1296,bar|1887 10579,1,0,0,0,0
1297,bar|1889 9287,196,4,10883,249,1135
1298,bar|1889 12951,373,0,0,0,0
1299,bar|1890 976,2,0,0,0,0
1300,bar|1891 7911,28,0,0,0,0
1301,bar|1893 1979,4,0,297,3,0
1302,bar|1897 7509,39,0,0,0,0
1303,bar|1897 12569,630,0,0,0,0
1304,bar|1898 4096,18,0,0,0,0
1305,bar|1903 3282,16,0,0,0,0
1306,bar|1903 13858,5,0,163,4,0
1307,bar|1904 197,11,0,0,0,0
1308,bar|1905 2083,10,0,127,0,0
1309,bar|1905 2657,1,0,0,0,0
1310,bar|1905 5525,1,0,0,0,0
1311,bar|1905 5974,1,0,0,0,0
1312,bar|1905 6030,1,0,0,0,0
1313,bar|1905 6930,1,0,0,0,0
1314,bar|1905 8006,9,0,90,23,213
1315,bar|1905 8848,1,0,0,0,0
1316,bar|1905 13628,42,0,0,0,0
1317,bar|1905 14159,1,0,0,0,0
1318,bar|1905 14901,26,0,149,0,0
1319,bar|1905 15809,28395,0,0,0,0
1320,bar|1909 1880,1,0,0,0,0
